,0,1,2,target
4573,196,17,219,66.57754010695187
4574,200,10,223,66.63101604278074
4575,197,14,221,66.57754010695187
4583,180,26,211,65.77540106951872
4584,191,16,216,66.09625668449198
4585,195,27,216,66.89839572192514
4586,198,6,215,65.88235294117646
4587,199,24,214,66.84491978609626
4588,200,28,214,67.11229946524064
4589,202,22,217,67.05882352941177
4592,209,18,224,67.59358288770053
4596,208,26,223,67.9144385026738
4597,199,1,219,65.88235294117646
4598,195,9,217,65.98930481283422
4599,191,10,218,65.88235294117646
4600,182,14,213,65.3475935828877
4601,179,18,211,65.29411764705883
4602,179,24,211,65.61497326203208
4603,190,6,219,65.66844919786097
4606,213,2,227,67.11229946524064
4607,207,3,220,66.47058823529412
4608,200,23,219,67.11229946524064
4609,198,19,217,66.68449197860963
4614,181,26,212,65.88235294117646
4615,177,25,208,65.40106951871658
4616,173,13,204,64.33155080213903
4617,172,12,203,64.1711229946524
4618,173,1,202,63.58288770053476
4619,175,17,203,64.59893048128342
4620,182,23,207,65.50802139037432
4621,189,21,213,66.09625668449198
4623,206,9,221,66.79144385026738
4624,225,20,224,68.55614973262033
4625,229,22,224,68.87700534759358
4626,230,23,226,69.0909090909091
4630,210,21,218,67.48663101604278
4631,199,16,211,66.2566844919786
4632,196,20,213,66.41711229946524
4633,190,12,210,65.50802139037432
4634,194,3,218,65.66844919786097
4640,208,10,211,66.41711229946524
4641,208,17,213,66.89839572192514
4642,206,14,211,66.524064171123
4643,204,7,209,65.93582887700535
4644,202,22,209,66.63101604278074
4645,202,25,209,66.79144385026738
4646,203,4,211,65.8288770053476
4647,202,26,214,67.11229946524064
4651,203,26,219,67.43315508021391
4652,201,5,217,66.09625668449198
4653,204,18,221,67.16577540106952
4654,205,23,222,67.54010695187166
4655,201,10,221,66.57754010695187
4663,185,4,214,65.02673796791444
4664,188,1,213,64.97326203208556
4665,193,1,214,65.29411764705883
4666,198,20,215,66.63101604278074
4667,199,16,214,66.41711229946524
4668,199,21,214,66.68449197860963
4669,201,16,216,66.63101604278074
4670,203,28,220,67.59358288770053
4672,209,12,224,67.27272727272728
4676,208,21,223,67.6470588235294
4677,198,9,218,66.20320855614973
4678,194,24,216,66.68449197860963
4679,190,5,217,65.50802139037432
4680,181,6,212,64.81283422459893
4681,176,10,210,64.6524064171123
4682,177,16,211,65.08021390374331
4683,187,28,218,66.63101604278074
4686,213,6,227,67.32620320855615
4687,206,27,220,67.70053475935829
4688,198,3,218,65.88235294117646
4689,195,27,216,66.89839572192514
4690,193,1,217,65.45454545454545
4694,182,4,213,64.81283422459893
4695,178,14,210,64.97326203208556
4696,173,2,205,63.79679144385027
4697,174,15,205,64.54545454545455
4698,177,14,206,64.70588235294117
4699,179,0,207,64.11764705882354
4700,185,8,210,65.02673796791444
4701,191,28,215,66.68449197860963
4704,231,3,226,68.07486631016043
4705,236,10,225,68.66310160427807
4706,235,16,226,68.98395721925134
4707,234,25,228,69.5187165775401
4710,213,11,220,67.2192513368984
4711,201,9,212,66.0427807486631
4712,198,8,215,65.98930481283422
4713,190,13,211,65.61497326203208
4714,193,5,219,65.77540106951872
4720,207,27,208,67.11229946524064
4721,207,11,210,66.36363636363636
4722,205,4,210,65.88235294117646
4723,204,28,209,67.05882352941177
4724,205,24,211,67.00534759358288
4725,206,4,212,66.0427807486631
4726,208,8,215,66.524064171123
4727,209,19,216,67.2192513368984
4731,212,2,223,66.84491978609626
4732,211,25,224,68.07486631016043
4733,212,8,225,67.27272727272728
4734,211,19,224,67.75401069518716
4735,204,25,220,67.48663101604278
4737,190,21,215,66.2566844919786
4738,184,6,212,64.97326203208556
4739,181,16,212,65.3475935828877
4742,182,6,213,64.91978609625669
4743,182,22,210,65.61497326203208
4744,190,27,212,66.41711229946524
4745,197,12,215,66.14973262032086
4746,204,6,219,66.41711229946524
4747,205,24,219,67.43315508021391
4748,203,27,217,67.37967914438502
4749,202,22,217,67.05882352941177
4750,203,7,220,66.47058823529412
4752,209,27,224,68.07486631016043
4753,212,13,226,67.59358288770053
4754,214,1,227,67.11229946524064
4755,212,17,226,67.80748663101605
4756,208,1,223,66.57754010695187
4757,199,17,219,66.7379679144385
4758,194,28,216,66.89839572192514
4759,187,22,215,66.14973262032086
4760,179,13,211,65.02673796791444
4761,176,4,210,64.33155080213903
4762,177,4,211,64.43850267379679
4763,186,14,217,65.77540106951872
4766,211,22,226,68.02139037433155
4767,207,5,221,66.63101604278074
4768,198,3,217,65.8288770053476
4769,194,14,215,66.09625668449198
4770,194,19,216,66.41711229946524
4775,181,29,212,66.0427807486631
4776,179,8,210,64.70588235294117
4777,183,19,212,65.61497326203208
4778,186,17,214,65.77540106951872
4780,193,6,217,65.72192513368984
4784,232,12,226,68.6096256684492
4785,238,8,225,68.66310160427807
4786,235,24,224,69.3048128342246
4787,234,10,226,68.6096256684492
4788,233,19,228,69.14438502673796
4790,218,14,223,67.80748663101605
4791,208,20,219,67.37967914438502
4792,200,26,217,67.16577540106952
4793,191,12,212,65.66844919786097
4796,181,17,216,65.61497326203208
4797,174,25,212,65.45454545454545
4798,175,10,214,64.81283422459893
4800,206,28,205,66.95187165775401
4801,206,25,206,66.84491978609626
4802,206,16,208,66.47058823529412
4803,207,16,209,66.57754010695187
4804,210,7,213,66.47058823529412
4805,212,11,215,66.89839572192514
4811,215,14,221,67.54010695187166
4812,216,10,224,67.54010695187166
4814,216,9,224,67.48663101604278
4815,208,10,219,66.84491978609626
4816,200,25,217,67.11229946524064
4817,193,18,214,66.20320855614973
4818,188,28,212,66.36363636363636
4819,188,28,214,66.47058823529412
4822,183,15,209,65.24064171122994
4823,182,10,204,64.6524064171123
4824,196,14,213,66.09625668449198
4825,205,3,219,66.31016042780749
4829,210,14,222,67.32620320855615
4830,208,27,222,67.9144385026738
4832,210,18,224,67.6470588235294
4833,210,19,223,67.6470588235294
4834,210,18,223,67.59358288770053
4835,209,22,223,67.75401069518716
4836,208,4,223,66.7379679144385
4837,200,19,220,66.95187165775401
4838,194,18,216,66.36363636363636
4839,185,24,213,66.0427807486631
4840,178,12,210,64.8663101604278
4841,175,25,210,65.40106951871658
4842,177,24,212,65.56149732620321
4843,184,28,216,66.36363636363636
4846,207,27,224,67.96791443850267
4847,208,6,222,66.79144385026738
4848,202,21,219,67.11229946524064
4849,198,3,216,65.77540106951872
4850,197,1,216,65.61497326203208
4851,194,28,216,66.89839572192514
4852,193,5,217,65.66844919786097
4854,189,13,215,65.77540106951872
4855,185,17,213,65.66844919786097
4856,189,27,215,66.524064171123
4863,212,6,222,67.00534759358288
4864,231,13,225,68.55614973262033
4865,236,15,224,68.87700534759358
4866,234,9,223,68.39572192513369
4867,231,16,223,68.6096256684492
4868,229,26,224,69.0909090909091
4869,226,5,225,67.86096256684492
4872,201,18,218,66.84491978609626
4873,190,11,211,65.50802139037432
4874,192,12,218,66.0427807486631
4876,181,16,215,65.50802139037432
4877,175,24,210,65.3475935828877
4878,177,11,213,64.91978609625669
4880,206,28,204,66.89839572192514
4881,206,11,205,66.0427807486631
4882,207,17,208,66.57754010695187
4883,209,19,210,66.89839572192514
4884,212,8,215,66.7379679144385
4890,218,3,223,67.2192513368984
4891,214,28,219,68.1283422459893
4892,217,16,224,67.9144385026738
4894,221,6,226,67.70053475935829
4895,212,28,220,68.07486631016043
4896,203,10,217,66.47058823529412
4897,199,4,216,65.88235294117646
4898,197,19,216,66.57754010695187
4901,193,6,217,65.72192513368984
4902,187,11,208,65.18716577540107
4903,183,7,200,64.33155080213903
4904,203,10,215,66.36363636363636
4905,214,16,222,67.6470588235294
4912,211,27,224,68.18181818181819
4913,209,16,222,67.37967914438502
4914,207,20,220,67.37967914438502
4915,208,8,222,66.89839572192514
4916,208,12,223,67.16577540106952
4917,201,15,221,66.84491978609626
4918,192,15,216,66.09625668449198
4919,183,2,211,64.6524064171123
4920,178,13,210,64.91978609625669
4921,176,1,211,64.22459893048128
4922,178,15,213,65.18716577540107
4923,181,14,215,65.40106951871658
4924,190,11,218,65.88235294117646
4925,199,23,221,67.16577540106952
4926,206,3,223,66.57754010695187
4927,209,24,223,67.86096256684492
4928,206,5,222,66.63101604278074
4929,203,16,218,66.84491978609626
4930,199,21,216,66.79144385026738
4931,198,19,216,66.63101604278074
4932,197,24,216,66.84491978609626
4933,194,9,216,65.88235294117646
4934,190,25,214,66.41711229946524
4935,188,20,212,65.93582887700535
4936,195,5,217,65.77540106951872
4942,210,10,221,67.05882352941177
4943,213,14,220,67.37967914438502
4944,229,5,224,67.96791443850267
4945,231,23,223,68.98395721925134
4946,228,13,222,68.23529411764706
4947,226,27,221,68.82352941176471
4948,224,2,222,67.43315508021391
4949,222,9,224,67.80748663101605
4952,201,26,217,67.2192513368984
4953,190,25,210,66.20320855614973
4954,194,14,217,66.20320855614973
4956,185,9,214,65.29411764705883
4957,178,5,209,64.43850267379679
4958,181,4,213,64.75935828877006
4960,203,25,200,66.36363636363636
4961,208,29,205,67.11229946524064
4962,211,6,210,66.31016042780749
4963,212,11,211,66.68449197860963
4964,212,7,213,66.57754010695187
4965,214,28,214,67.86096256684492
4966,216,17,218,67.59358288770053
4973,220,23,225,68.50267379679144
4974,218,7,222,67.37967914438502
4975,212,27,219,67.96791443850267
4976,205,24,215,67.2192513368984
4977,204,16,216,66.79144385026738
4978,203,3,218,66.14973262032086
4982,205,19,220,67.2192513368984
4983,203,10,214,66.31016042780749
4984,215,3,222,67.00534759358288
4985,224,21,227,68.71657754010695
4989,223,16,227,68.39572192513369
4993,211,19,224,67.75401069518716
4994,208,2,221,66.524064171123
4995,207,14,221,67.11229946524064
4996,208,27,223,67.96791443850267
4997,204,19,224,67.37967914438502
4998,198,16,222,66.79144385026738
4999,190,19,219,66.36363636363636
5000,180,12,214,65.18716577540107
5001,178,5,214,64.70588235294117
5002,177,15,213,65.1336898395722
5003,178,22,212,65.50802139037432
5004,184,25,212,65.98930481283422
5005,190,14,214,65.8288770053476
5006,201,7,219,66.31016042780749
5007,207,27,221,67.80748663101605
5008,211,11,223,67.27272727272728
5009,212,16,222,67.54010695187166
5013,203,13,220,66.79144385026738
5014,199,15,217,66.524064171123
5015,197,5,215,65.77540106951872
5016,202,29,219,67.54010695187166
5020,214,8,222,67.2192513368984
5021,212,9,219,67.00534759358288
5022,217,23,222,68.18181818181819
5023,222,8,225,67.80748663101605
5024,227,19,226,68.71657754010695
5025,226,26,224,68.93048128342247
5026,223,22,222,68.44919786096257
5027,219,13,220,67.6470588235294
5028,218,24,220,68.18181818181819
5029,217,14,222,67.70053475935829
5033,203,23,220,67.32620320855615
5034,202,1,221,66.14973262032086
5035,202,14,222,66.89839572192514
5036,193,26,217,66.79144385026738
5037,193,19,218,66.47058823529412
5038,196,14,221,66.524064171123
5040,205,20,203,66.36363636363636
5041,211,17,207,66.7379679144385
5042,213,9,211,66.63101604278074
5043,214,15,212,67.05882352941177
5044,214,17,214,67.27272727272728
5045,214,19,214,67.37967914438502
5046,216,22,218,67.86096256684492
5048,219,11,220,67.54010695187166
5049,219,23,220,68.18181818181819
5050,220,15,223,67.96791443850267
5054,221,3,225,67.48663101604278
5055,217,12,222,67.59358288770053
5056,216,2,223,67.05882352941177
5057,215,11,223,67.48663101604278
5058,212,17,223,67.6470588235294
5062,211,11,222,67.2192513368984
5063,213,19,220,67.6470588235294
5064,222,2,225,67.48663101604278
5065,229,6,227,68.18181818181819
5066,231,10,228,68.55614973262033
5067,231,20,228,69.0909090909091
5068,227,7,227,68.1283422459893
5069,223,6,226,67.80748663101605
5072,217,27,228,68.71657754010695
5073,214,14,227,67.80748663101605
5074,212,19,225,67.86096256684492
5075,210,15,224,67.48663101604278
5076,209,24,224,67.9144385026738
5077,203,28,223,67.75401069518716
5078,197,12,221,66.47058823529412
5079,190,25,219,66.68449197860963
5080,183,18,217,65.8288770053476
5082,179,4,215,64.75935828877006
5083,178,12,213,65.02673796791444
5084,184,24,213,65.98930481283422
5085,190,12,215,65.77540106951872
5086,198,18,218,66.68449197860963
5087,206,16,220,67.11229946524064
5088,217,8,227,67.6470588235294
5094,207,7,221,66.7379679144385
5095,204,0,218,66.0427807486631
5096,204,15,216,66.7379679144385
5097,210,13,221,67.2192513368984
5100,220,8,224,67.6470588235294
5101,221,11,222,67.75401069518716
5102,224,27,224,68.87700534759358
5103,226,14,227,68.44919786096257
5106,220,19,223,68.18181818181819
5107,215,13,220,67.43315508021391
5108,215,0,220,66.7379679144385
5113,208,19,222,67.48663101604278
5116,203,11,221,66.7379679144385
5117,203,6,223,66.57754010695187
5120,209,21,206,66.79144385026738
5121,216,13,212,67.05882352941177
5122,218,26,216,68.07486631016043
5123,218,0,216,66.68449197860963
5124,217,21,217,67.80748663101605
5125,216,23,216,67.80748663101605
5126,217,15,218,67.54010695187166
5127,218,9,219,67.32620320855615
5128,211,16,214,67.05882352941177
5129,213,17,216,67.32620320855615
5130,216,8,221,67.27272727272728
5131,220,7,225,67.6470588235294
5135,219,22,226,68.44919786096257
5139,213,13,223,67.48663101604278
5140,210,2,221,66.63101604278074
5141,211,1,221,66.63101604278074
5142,216,20,223,68.02139037433155
5143,221,8,225,67.75401069518716
5144,228,8,228,68.28877005347593
5145,231,26,227,69.35828877005348
5146,231,9,225,68.34224598930481
5147,229,27,225,69.19786096256685
5148,228,29,226,69.3048128342246
5149,226,0,227,67.70053475935829
5150,222,27,226,68.87700534759358
5156,211,1,226,66.89839572192514
5157,202,0,222,66.14973262032086
5158,195,7,219,65.98930481283422
5159,189,12,218,65.88235294117646
5163,180,28,215,66.09625668449198
5164,184,20,215,65.88235294117646
5165,189,9,216,65.61497326203208
5166,198,8,219,66.20320855614973
5167,205,23,219,67.37967914438502
5168,217,15,224,67.86096256684492
5169,220,15,224,68.02139037433155
5170,223,10,227,68.07486631016043
5173,212,20,222,67.75401069518716
5174,205,20,216,67.05882352941177
5175,202,6,213,65.98930481283422
5176,203,7,213,66.09625668449198
5177,210,28,218,67.86096256684492
5178,220,25,225,68.6096256684492
5179,224,26,227,68.98395721925134
5180,227,14,227,68.50267379679144
5181,228,19,226,68.77005347593582
5182,231,27,227,69.41176470588235
5183,231,28,229,69.57219251336899
5187,213,27,221,68.1283422459893
5188,213,20,221,67.75401069518716
5193,209,5,222,66.79144385026738
5196,211,7,225,67.16577540106952
5197,211,16,226,67.70053475935829
5200,213,16,210,66.95187165775401
5201,220,11,217,67.43315508021391
5202,221,7,218,67.32620320855615
5203,221,0,218,66.95187165775401
5204,219,11,218,67.43315508021391
5205,217,2,217,66.79144385026738
5206,216,21,217,67.75401069518716
5207,217,7,220,67.2192513368984
5208,209,1,212,66.0427807486631
5209,210,22,215,67.37967914438502
5210,213,19,218,67.54010695187166
5211,216,11,225,67.6470588235294
5212,221,7,228,67.86096256684492
5213,219,20,229,68.50267379679144
5214,216,29,226,68.66310160427807
5215,213,20,223,67.86096256684492
5216,217,16,224,67.9144385026738
5217,217,6,224,67.37967914438502
5218,215,14,223,67.6470588235294
5219,210,28,220,67.96791443850267
5220,206,12,216,66.68449197860963
5221,206,29,216,67.59358288770053
5222,213,27,220,68.07486631016043
5223,222,13,225,68.07486631016043
5224,231,0,229,68.07486631016043
5225,231,29,227,69.5187165775401
5226,230,4,224,67.96791443850267
5227,230,9,226,68.34224598930481
5228,230,22,228,69.14438502673796
5229,227,25,228,69.14438502673796
5230,220,24,225,68.55614973262033
5231,214,13,221,67.43315508021391
5237,201,13,221,66.7379679144385
5238,193,7,217,65.77540106951872
5239,188,20,217,66.20320855614973
5240,183,23,217,66.09625668449198
5242,176,6,214,64.6524064171123
5243,178,27,214,65.88235294117646
5244,184,7,216,65.24064171122994
5245,190,2,218,65.40106951871658
5246,198,5,220,66.09625668449198
5247,203,23,219,67.27272727272728
5248,214,27,221,68.18181818181819
5249,218,8,221,67.37967914438502
5250,220,12,224,67.86096256684492
5251,220,12,225,67.9144385026738
5252,216,5,223,67.2192513368984
5253,210,25,218,67.70053475935829
5254,203,13,213,66.41711229946524
5255,199,24,209,66.57754010695187
5256,206,13,214,66.63101604278074
5257,212,28,219,68.02139037433155
5258,221,10,225,67.86096256684492
5260,231,9,229,68.55614973262033
5261,231,28,227,69.46524064171123
5262,233,19,227,69.0909090909091
5263,230,14,227,68.66310160427807
5267,212,25,220,67.9144385026738
5268,212,3,220,66.7379679144385
5272,213,15,225,67.70053475935829
5273,207,19,219,67.27272727272728
5274,212,5,224,67.05882352941177
5276,212,14,225,67.59358288770053
5277,212,13,226,67.59358288770053
5278,212,4,226,67.11229946524064
5280,215,25,213,67.70053475935829
5281,222,11,220,67.70053475935829
5284,220,2,220,67.11229946524064
5285,218,2,218,66.89839572192514
5286,215,21,218,67.75401069518716
5287,215,4,218,66.84491978609626
5288,211,25,218,67.75401069518716
5289,211,1,220,66.57754010695187
5290,212,4,221,66.84491978609626
5291,213,9,224,67.32620320855615
5292,215,21,225,68.1283422459893
5293,213,7,226,67.32620320855615
5294,209,14,222,67.27272727272728
5295,206,11,217,66.68449197860963
5296,208,28,218,67.75401069518716
5297,209,17,219,67.27272727272728
5298,210,18,221,67.48663101604278
5299,208,11,220,66.95187165775401
5300,205,17,217,66.95187165775401
5301,206,10,217,66.63101604278074
5302,212,25,220,67.9144385026738
5303,218,4,223,67.27272727272728
5304,226,8,227,68.1283422459893
5305,228,28,226,69.25133689839572
5306,230,12,227,68.55614973262033
5307,231,26,229,69.46524064171123
5310,215,23,223,68.1283422459893
5311,207,12,217,66.79144385026738
5312,217,27,228,68.71657754010695
5317,200,0,220,65.93582887700535
5318,193,13,217,66.09625668449198
5319,187,2,216,65.1336898395722
5320,177,3,212,64.43850267379679
5321,172,22,210,65.08021390374331
5322,172,20,210,64.97326203208556
5323,176,28,212,65.72192513368984
5324,184,3,216,65.02673796791444
5326,199,5,221,66.20320855614973
5327,204,19,220,67.16577540106952
5328,216,8,225,67.48663101604278
5329,221,27,225,68.77005347593582
5333,212,4,222,66.89839572192514
5334,207,0,217,66.14973262032086
5335,204,0,214,65.8288770053476
5336,210,21,218,67.48663101604278
5337,215,23,222,68.07486631016043
5338,223,24,227,68.82352941176471
5340,231,3,229,68.23529411764706
5341,231,27,227,69.41176470588235
5342,231,25,225,69.19786096256685
5343,227,24,224,68.87700534759358
5344,224,24,225,68.77005347593582
5345,218,10,223,67.59358288770053
5346,215,22,221,67.96791443850267
5347,213,27,219,68.02139037433155
5348,213,23,219,67.80748663101605
5349,215,6,221,67.11229946524064
5352,210,21,223,67.75401069518716
5353,204,1,217,66.0427807486631
5354,210,26,223,68.02139037433155
5356,211,7,225,67.16577540106952
5357,211,8,226,67.27272727272728
5360,218,5,215,66.89839572192514
5361,223,23,219,68.34224598930481
5362,226,8,222,67.86096256684492
5363,224,18,223,68.34224598930481
5364,221,3,220,67.2192513368984
5365,217,29,219,68.34224598930481
5366,215,25,218,67.96791443850267
5367,214,10,219,67.16577540106952
5368,216,7,225,67.43315508021391
5369,215,2,224,67.05882352941177
5370,213,28,224,68.34224598930481
5371,213,3,224,67.00534759358288
5372,213,18,226,67.9144385026738
5373,210,9,225,67.2192513368984
5374,206,27,221,67.75401069518716
5375,202,24,216,67.11229946524064
5376,205,8,218,66.524064171123
5377,206,19,218,67.16577540106952
5378,207,10,221,66.89839572192514
5379,207,28,221,67.86096256684492
5380,206,5,221,66.57754010695187
5381,207,19,221,67.37967914438502
5382,211,19,222,67.6470588235294
5383,215,17,223,67.80748663101605
5384,221,19,224,68.28877005347593
5385,224,24,225,68.77005347593582
5386,228,5,228,68.1283422459893
5390,208,0,220,66.36363636363636
5391,202,3,214,65.88235294117646
5392,213,19,226,67.96791443850267
5393,217,1,228,67.32620320855615
5396,211,20,226,67.9144385026738
5397,201,28,221,67.54010695187166
5398,193,7,217,65.77540106951872
5399,186,12,215,65.56149732620321
5400,175,8,210,64.49197860962568
5401,170,11,208,64.27807486631016
5402,168,7,207,63.903743315508024
5403,173,22,211,65.18716577540107
5404,185,25,217,66.31016042780749
5406,198,25,222,67.27272727272728
5407,203,25,220,67.43315508021391
5408,215,18,225,67.96791443850267
5409,219,24,224,68.44919786096257
5413,212,27,223,68.18181818181819
5414,208,0,219,66.31016042780749
5415,206,2,217,66.20320855614973
5416,213,19,223,67.80748663101605
5420,229,3,229,68.1283422459893
5421,230,12,227,68.55614973262033
5422,231,15,225,68.66310160427807
5423,227,10,223,68.07486631016043
5424,223,0,222,67.27272727272728
5425,219,23,221,68.23529411764706
5426,219,8,221,67.43315508021391
5427,218,13,221,67.6470588235294
5428,218,2,221,67.05882352941177
5429,216,25,221,68.18181818181819
5430,215,21,223,68.02139037433155
5431,214,10,224,67.43315508021391
5432,210,25,223,67.96791443850267
5433,203,16,217,66.79144385026738
5434,208,13,222,67.16577540106952
5436,207,29,224,68.07486631016043
5440,217,22,215,67.75401069518716
5441,222,23,219,68.28877005347593
5442,225,4,222,67.59358288770053
5443,224,7,225,67.86096256684492
5444,221,19,222,68.18181818181819
5445,217,16,219,67.6470588235294
5446,214,18,219,67.59358288770053
5447,214,16,221,67.59358288770053
5449,217,23,227,68.44919786096257
5450,215,21,228,68.28877005347593
5451,212,23,227,68.18181818181819
5452,213,17,230,68.07486631016043
5453,213,10,231,67.75401069518716
5454,211,25,229,68.34224598930481
5455,209,0,226,66.7379679144385
5456,208,16,224,67.43315508021391
5457,205,18,220,67.16577540106952
5458,203,19,220,67.11229946524064
5462,208,13,222,67.16577540106952
5463,210,16,221,67.37967914438502
5464,216,26,221,68.23529411764706
5465,220,26,224,68.6096256684492
5469,208,19,220,67.37967914438502
5470,201,26,216,67.16577540106952
5471,199,11,214,66.14973262032086
5472,210,26,224,68.07486631016043
5473,213,0,224,66.84491978609626
5474,214,7,225,67.32620320855615
5475,212,7,225,67.2192513368984
5476,210,20,225,67.80748663101605
5477,202,5,222,66.41711229946524
5478,193,10,218,65.98930481283422
5479,183,21,214,65.8288770053476
5480,177,28,212,65.77540106951872
5481,171,10,209,64.33155080213903
5482,169,20,208,64.70588235294117
5483,174,9,212,64.59893048128342
5487,202,7,219,66.36363636363636
5488,207,17,220,67.2192513368984
5489,211,20,219,67.54010695187166
5490,209,9,219,66.84491978609626
5491,209,22,220,67.59358288770053
5492,207,11,219,66.84491978609626
5493,204,28,218,67.54010695187166
5494,202,25,216,67.16577540106952
5495,202,26,216,67.2192513368984
5501,228,20,228,68.93048128342247
5502,229,24,226,69.0909090909091
5503,227,28,224,69.0909090909091
5504,224,12,220,67.86096256684492
5505,223,19,221,68.23529411764706
5506,225,5,223,67.70053475935829
5507,225,1,224,67.54010695187166
5508,223,15,224,68.18181818181819
5509,221,25,223,68.55614973262033
5510,216,10,223,67.48663101604278
5511,214,12,222,67.43315508021391
5512,208,25,221,67.75401069518716
5513,200,1,214,65.66844919786097
5514,202,2,219,66.09625668449198
5516,201,5,221,66.31016042780749
5520,218,23,214,67.80748663101605
5521,222,9,220,67.59358288770053
5522,225,0,223,67.43315508021391
5523,225,15,224,68.28877005347593
5524,223,2,222,67.37967914438502
5525,218,23,221,68.18181818181819
5526,215,21,219,67.80748663101605
5527,215,28,221,68.28877005347593
5529,220,29,228,68.98395721925134
5530,216,9,226,67.59358288770053
5531,217,24,227,68.50267379679144
5532,219,16,231,68.39572192513369
5537,210,23,222,67.80748663101605
5538,203,0,217,65.93582887700535
5539,202,20,217,66.95187165775401
5540,204,16,219,66.95187165775401
5541,206,22,221,67.48663101604278
5542,208,7,220,66.7379679144385
5543,208,28,218,67.75401069518716
5544,213,0,220,66.63101604278074
5545,219,20,224,68.23529411764706
5546,222,6,226,67.75401069518716
5547,219,16,224,68.02139037433155
5548,211,17,219,67.37967914438502
5549,204,7,215,66.2566844919786
5550,200,2,216,65.8288770053476
5551,201,6,217,66.14973262032086
5552,209,15,222,67.32620320855615
5553,208,19,221,67.43315508021391
5554,207,25,220,67.6470588235294
5555,208,6,222,66.79144385026738
5556,209,20,224,67.70053475935829
5557,205,27,223,67.80748663101605
5558,197,28,219,67.2192513368984
5559,187,19,214,65.93582887700535
5560,186,6,215,65.24064171122994
5561,180,5,212,64.70588235294117
5562,178,18,210,65.18716577540107
5563,183,24,214,65.98930481283422
5566,201,5,222,66.36363636363636
5567,202,2,219,66.09625668449198
5568,206,16,219,67.05882352941177
5569,207,5,219,66.524064171123
5570,206,19,217,67.11229946524064
5571,206,13,217,66.79144385026738
5572,205,5,217,66.31016042780749
5573,205,20,217,67.11229946524064
5574,205,2,217,66.14973262032086
5575,205,14,215,66.68449197860963
5582,228,0,228,67.86096256684492
5583,228,12,226,68.39572192513369
5584,224,24,220,68.50267379679144
5585,226,14,222,68.18181818181819
5586,226,5,224,67.80748663101605
5587,228,0,226,67.75401069518716
5589,222,14,222,67.96791443850267
5590,217,3,220,67.00534759358288
5591,214,24,220,67.96791443850267
5592,204,13,213,66.47058823529412
5593,195,14,209,65.8288770053476
5594,197,23,212,66.57754010695187
5595,198,17,218,66.63101604278074
5596,194,5,216,65.66844919786097
5597,197,21,221,66.95187165775401
5600,222,2,218,67.11229946524064
5601,228,21,225,68.82352941176471
5602,231,9,228,68.50267379679144
5603,230,13,228,68.66310160427807
5604,224,3,224,67.59358288770053
5605,220,19,221,68.07486631016043
5606,220,2,221,67.16577540106952
5607,219,9,222,67.54010695187166
5608,223,7,226,67.86096256684492
5609,224,0,229,67.70053475935829
5611,227,11,230,68.50267379679144
5612,226,19,229,68.82352941176471
5613,228,28,230,69.46524064171123
5614,229,1,231,68.1283422459893
5617,218,8,223,67.48663101604278
5618,215,8,222,67.27272727272728
5621,213,24,221,67.96791443850267
5622,214,9,223,67.32620320855615
5623,220,23,227,68.6096256684492
5627,221,27,227,68.87700534759358
5628,215,15,222,67.6470588235294
5629,211,18,220,67.48663101604278
5630,213,16,223,67.6470588235294
5631,212,18,224,67.75401069518716
5632,212,15,225,67.6470588235294
5641,202,24,222,67.43315508021391
5642,195,27,217,66.95187165775401
5643,196,24,218,66.89839572192514
5644,205,7,225,66.84491978609626
5647,209,2,225,66.79144385026738
5648,210,11,226,67.37967914438502
5649,211,2,225,66.89839572192514
5650,210,13,222,67.27272727272728
5651,205,7,215,66.31016042780749
5652,204,27,214,67.27272727272728
5653,209,27,217,67.70053475935829
5655,216,17,220,67.70053475935829
5656,216,12,220,67.43315508021391
5657,216,17,219,67.6470588235294
5658,216,21,217,67.75401069518716
5659,216,18,218,67.6470588235294
5660,218,23,219,68.07486631016043
5661,220,0,221,67.05882352941177
5662,224,16,225,68.34224598930481
5663,226,29,227,69.25133689839572
5664,225,22,226,68.77005347593582
5665,221,17,220,67.96791443850267
5666,222,8,221,67.59358288770053
5669,217,8,215,67.00534759358288
5670,214,22,214,67.54010695187166
5673,205,19,215,66.95187165775401
5674,201,4,216,65.98930481283422
5675,194,6,212,65.50802139037432
5676,182,6,206,64.54545454545455
5677,190,3,217,65.40106951871658
5680,223,18,220,68.1283422459893
5681,229,22,225,68.93048128342247
5684,226,22,224,68.71657754010695
5685,222,10,223,67.80748663101605
5686,221,21,222,68.28877005347593
5687,222,13,223,67.96791443850267
5688,223,9,224,67.86096256684492
5689,225,29,226,69.14438502673796
5692,228,11,228,68.44919786096257
5693,229,7,227,68.23529411764706
5694,229,9,227,68.34224598930481
5695,228,14,228,68.6096256684492
5697,223,28,227,69.03743315508021
5700,219,27,223,68.55614973262033
5701,214,17,218,67.48663101604278
5702,216,6,222,67.2192513368984
5708,220,19,227,68.39572192513369
5709,218,9,225,67.6470588235294
5710,218,15,225,67.96791443850267
5711,218,4,226,67.43315508021391
5712,211,7,224,67.11229946524064
5713,211,14,225,67.54010695187166
5716,211,28,225,68.28877005347593
5721,213,12,227,67.6470588235294
5722,210,0,224,66.68449197860963
5723,208,11,222,67.05882352941177
5724,210,7,225,67.11229946524064
5725,211,10,226,67.37967914438502
